date;no;no2;nox;so2
2020-05-10;1,0;4,58;5,75;1,0
2020-05-11;2,04;7,13;10,04;1,04
2020-05-12;2,71;18,17;22,13;1,5
2020-05-13;2,46;11,25;14,79;1,21
2020-05-14;2,29;19,79;23,21;1,17
2020-05-15;3,96;18,21;24,21;1,5
2020-05-16;1,58;10,5;12,96;1,25
2020-05-17;1,38;7,08;9,04;1,33
2020-05-18;3,46;15,75;21,08;1,71
2020-05-19;2,29;16,46;20,04;1,63
2020-05-20;2,29;19,43;23,0;2,17
2020-05-21;4,29;23,42;29,83;2,17
2020-05-22;4,04;20,92;27,0;1,92
2020-05-23;1,75;13,38;16,21;1,92
2020-05-24;1,17;3,21;4,83;1,21
2020-05-25;2,88;13,25;17,5;1,67
2020-05-26;6,25;22,67;31,96;1,79
2020-05-27;3,63;20,0;25,25;1,92
2020-05-28;2,79;11,17;15,25;1,38
2020-05-29;4,38;17,63;24,13;1,63
2020-05-30;2,08;10,0;13,0;1,42
2020-05-31;1,5;6,75;9,25;1,38
2020-06-01;4,38;13,92;20,58;1,58
2020-06-02;5,17;14,88;22,75;1,38
2020-06-03;4,42;12,17;18,88;1,21
2020-06-04;2,46;13,63;17,29;1,08
2020-06-05;2,2;15,55;18,8;1,4
2020-06-06;2,29;13,5;16,5;1,54
2020-06-07;1,0;10,17;11,17;1,29
2020-06-08;2,0;12,21;14,46;1,5
2020-06-09;3,33;24,38;29,17;1,58
2020-06-10;2,88;17,29;21,25;1,63
2020-06-11;2,21;16,0;18,92;1,42
2020-06-12;2,88;17,0;21,0;1,63
2020-06-13;1,88;16,54;19,21;1,71
2020-06-14;1,54;11,0;12,88;1,75
2020-06-15;4,46;17,08;23,46;1,58
2020-06-16;4,33;21,46;27,5;1,46
2020-06-17;3,21;17,58;22,29;1,67
2020-06-18;3,48;18,38;23,33;1,14
2020-06-19;9,5;21,04;35,38;1,38
2020-06-20;2,79;16,96;21,29;1,0
2020-06-21;2,38;12,38;15,67;1,04
2020-06-22;6,46;17,5;27,08;1,13
2020-06-23;6,67;19,79;29,92;1,13
2020-06-24;3,58;14,75;19,83;1,83
2020-06-25;6,21;19,42;28,63;1,0
2020-06-26;7,33;29,92;40,83;1,08
2020-06-27;2,54;19,33;22,88;1,0
2020-06-28;1,92;9,17;11,71;1,0
2020-06-29;5,33;14,88;22,58;1,04
2020-06-30;2,33;7,29;10,29;1,0
2020-07-01;10,67;19,54;35,63;1,17
2020-07-02;3,45;16,05;20,77;1,0
2020-07-03;2,88;14,5;18,38;1,04
2020-07-04;1,25;9,38;10,63;1,04
2020-07-05;1,88;16,75;19,5;1,54
2020-07-06;4,0;20,0;25,88;1,38
2020-07-07;2,96;12,29;16,04;1,54
2020-07-08;4,42;18,33;24,63;1,42
2020-07-09;6,54;22,71;32,25;1,5
2020-07-10;11,83;32,29;50,21;1,96
2020-07-11;2,38;22,25;25,58;1,75
2020-07-12;1,33;11,38;12,79;1,5
2020-07-13;5,46;21,96;29,58;1,46
2020-07-14;2,08;17,75;20,29;1,58
2020-07-15;2,63;19,13;22,5;1,79
2020-07-16;1,43;14,29;15,52;1,0
2020-07-17;3,63;19,21;24,17;1,17
2020-07-18;2,5;16,79;20,17;1,29
2020-07-19;2,0;11,83;14,67;1,25
2020-07-20;7,67;18,67;29,96;1,29
2020-07-21;6,79;18,71;29,0;1,21
2020-07-22;6,38;22,46;32,04;1,79
2020-07-23;6,33;28,46;38,04;2,46
2020-07-24;3,75;23,54;29,04;1,71
2020-07-25;2,21;11,08;13,96;1,21
2020-07-26;1,21;8,79;10,13;1,17
2020-07-27;4,71;16,5;23,17;1,17
2020-07-28;7,88;26,79;38,63;1,38
2020-07-29;8,62;21,76;34,67;1,57
2020-07-30;6,13;35,54;44,71;2,42
2020-07-31;10,17;34,46;49,92;2,42
2020-08-01;2,63;23,0;26,67;1,92
2020-08-02;1,25;7,83;9,21;1,29
2020-08-03;3,92;10,92;16,21;1,21
2020-08-04;2,96;8,83;12,88;1,0
2020-08-05;5,42;17,75;26,0;1,33
2020-08-06;3,75;16,33;21,83;1,17
2020-08-07;5,83;19,13;27,71;1,42
2020-08-08;2,92;18,96;23,08;1,54
2020-08-09;1,38;15,38;17,33;1,79
2020-08-10;3,58;17,63;22,96;1,5
2020-08-11;5,54;25,71;33,96;1,67
2020-08-12;1,67;15,21;17,29;1,04
2020-08-13;2,42;14,17;17,67;1,17
2020-08-14;2,71;12,33;15,88;1,08
2020-08-15;1,71;9,63;11,83;1,13
2020-08-16;;9,63;11,0;1,21
2020-08-17;2,79;12,79;16,46;1,21
2020-08-18;1,42;10,75;12,25;1,13
2020-08-19;3,18;13,82;18,64;1,36
2020-08-20;4,33;17,04;23,13;1,25
2020-08-21;5,0;17,88;24,79;1,13
2020-08-22;1,29;9,25;10,42;1,0
2020-08-23;1,33;9,79;11,04;1,0
2020-08-24;2,75;12,42;15,79;1,04
2020-08-25;5,58;21,13;29,42;1,67
2020-08-26;6,25;17,29;26,38;1,08
2020-08-27;6,79;16,88;26,67;1,21
2020-08-28;7,33;17,04;27,83;1,08
2020-08-29;2,0;12,46;14,92;1,04
2020-08-30;1,38;10,21;11,71;1,21
2020-08-31;3,83;18,83;24,42;1,33
2020-09-01;7,96;28,67;40,54;1,88
2020-09-02;7,04;21,71;32,13;1,83
2020-09-03;8,21;29,0;41,17;1,75
2020-09-04;6,79;28,13;38,5;1,75
2020-09-05;3,79;21,96;27,29;1,54
2020-09-06;1,08;12,54;13,92;1,5
2020-09-07;2,33;15,46;18,38;1,04
2020-09-08;3,73;31,82;36,91;1,55
2020-09-09;5,38;40,17;47,96;1,21
2020-09-10;5,54;35,13;43,33;1,63
2020-09-11;1,67;23,38;25,54;1,63
2020-09-12;1,75;25,5;27,75;1,96
2020-09-13;1,38;19,96;21,38;1,96
2020-09-14;9,08;34,83;48,54;2,25
2020-09-15;7,67;32,29;43,88;1,79
2020-09-16;11,29;35,86;53,0;1,82
2020-09-17;7,67;31,08;42,63;2,13
2020-09-18;23,46;51,58;87,13;2,17
2020-09-19;9,0;27,17;40,67;1,75
2020-09-20;1,92;18,25;20,92;1,63
2020-09-21;10,5;40,79;56,42;1,88
2020-09-22;8,25;30,96;43,25;2,08
2020-09-23;10,21;30,67;46,08;2,46
2020-09-24;11,04;30,75;47,21;2,29
2020-09-25;1,92;9,79;12,08;1,08
2020-09-26;1,63;7,79;9,71;1,46
2020-09-27;1,58;16,5;18,58;1,54
2020-09-28;2,19;19,24;22,1;1,43
2020-09-29;7,58;35,38;46,92;1,54
2020-09-30;7,83;37,21;49,13;1,58
2020-10-01;11,5;32,38;49,75;1,58
2020-10-02;11,17;28,33;45,04;1,29
2020-10-03;1,96;12,42;15,04;1,0
2020-10-04;2,54;17,42;21,25;1,38
2020-10-05;10,54;27,58;43,38;1,58
2020-10-06;19,0;30,63;59,29;2,04
2020-10-07;3,13;17,38;21,58;1,0
2020-10-08;8,71;21,96;35,33;1,08
2020-10-09;17,46;27,29;54,0;1,25
2020-10-10;8,58;23,63;36,67;1,04
2020-10-11;1,71;14,17;16,25;1,04
2020-10-12;1,92;19,29;21,83;1,08
2020-10-13;6,92;31,08;41,54;1,17
2020-10-14;10,88;28,71;45,0;1,21
2020-10-15;4,55;31,59;38,59;1,23
2020-10-16;7,67;37,21;48,71;1,5
2020-10-17;6,33;37,29;46,79;2,29
2020-10-18;3,08;33,42;38,0;2,33
2020-10-19;19,92;40,88;71,29;2,13
2020-10-20;16,08;33,79;58,17;1,5
2020-10-21;5,71;36,58;45,13;1,04
2020-10-22;18,29;43,5;71,08;1,38
2020-10-23;12,29;30,83;49,58;1,46
2020-10-24;5,46;27,13;35,33;1,63
2020-10-25;2,09;20,0;22,74;1,39
2020-10-26;3,46;21,25;26,13;1,08
2020-10-27;8,46;31,5;44,17;1,5
2020-10-28;17,29;46,14;72,52;2,14
2020-10-29;23,29;44,75;80,13;2,33
2020-10-30;14,58;41,63;63,79;1,92
2020-10-31;3,83;26,38;32,13;1,88
2020-11-01;2,58;22,75;26,54;1,58
2020-11-02;8,88;31,38;44,88;1,5
2020-11-03;5,58;33,46;41,58;1,08
2020-11-04;16,33;33,92;58,29;1,63
2020-11-05;16,08;25,58;49,88;1,75
2020-11-06;2,0;17,79;20,29;1,04
2020-11-07;3,63;13,88;18,79;1,04
2020-11-08;3,88;20,33;26,13;1,46
2020-11-09;23,21;33,96;69,29;2,63
2020-11-10;22,21;38,21;71,83;2,21
2020-11-11;12,79;30,67;50,17;2,25
2020-11-12;23,92;39,71;76,42;2,08
2020-11-13;26,95;37,86;78,86;1,76
2020-11-14;7,17;25,88;36,75;1,33
2020-11-15;4,0;20,88;27,04;1,21
2020-11-16;9,75;26,63;41,33;1,04
2020-11-17;18,21;39,0;66,79;1,13
2020-11-18;26,58;40,29;80,83;1,63
2020-11-19;12,17;37,25;55,67;1,21
2020-11-20;14,92;36,08;58,75;1,21
2020-11-21;7,63;31,75;43,21;1,46
2020-11-22;6,42;30,71;40,17;1,54
2020-11-23;19,29;43,88;73,33;1,42
2020-11-24;37,76;53,38;111,05;2,0
2020-11-25;38,38;47,71;106,17;2,58
2020-11-26;20,54;35,67;67,0;1,71
2020-11-27;2,04;17,88;20,63;1,0
2020-11-28;1,54;16,08;17,71;1,0
2020-11-29;3,13;21,67;26,17;1,29
2020-11-30;25,5;34,17;72,92;1,83
2020-12-01;13,92;28,17;49,25;1,46
2020-12-02;13,57;33,96;54,48;1,26
2020-12-03;15,33;37,54;61,04;1,54
2020-12-04;31,83;46,04;94,5;1,83
2020-12-05;5,04;24,29;31,63;1,46
2020-12-06;2,17;13,63;16,67;1,13
2020-12-07;14,5;31,38;53,29;1,5
2020-12-08;3,67;23,0;28,46;1,04
2020-12-09;3,91;21,77;26,0;1,39
2020-12-10;28,75;33,75;77,21;1,54
2020-12-11;46,21;40,42;110,58;2,42
2020-12-12;2,92;12,71;12,75;1,33
2020-12-13;4,04;19,21;22,54;1,88
2020-12-14;85,58;46,67;177,29;3,88
2020-12-15;49,83;40,54;116,71;2,58
2020-12-16;47,33;41,04;113,25;2,71
2020-12-17;24,71;41,17;78,92;2,08
2020-12-18;41,29;37,79;100,75;1,83
2020-12-19;22,17;28,75;62,63;1,75
2020-12-20;7,46;20,75;31,83;1,13
2020-12-21;37,08;33,88;90,38;2,13
2020-12-22;24,9;31,05;69,1;2,05
2020-12-23;28,0;36,21;78,96;2,13
2020-12-24;19,54;33,63;63,04;1,67
2020-12-25;1,67;10,0;12,33;1,04
2020-12-26;2,13;18,33;21,33;1,38
2020-12-27;3,04;21,71;25,88;1,5
2020-12-28;3,08;19,29;23,67;1,04
2020-12-29;2,75;17,71;21,96;1,04
2020-12-30;3,08;20,67;25,13;1,29
2020-12-31;9,33;33,46;47,54;1,33
2021-01-01;3,5;26,63;31,67;1,13
2021-01-02;4,13;25,08;31,17;1,63
2021-01-03;6,25;24,29;33,38;2,04
2021-01-04;20,54;44,17;75,33;3,04
2021-01-05;10,41;39,82;55,41;2,26
2021-01-06;5,08;25,54;33,29;2,13
2021-01-07;21,71;40,83;74,0;1,96
2021-01-08;16,13;36,08;60,54;1,92
2021-01-09;1,08;10,75;11,46;1,04
2021-01-10;2,33;17,79;20,96;1,0
2021-01-11;5,63;22,25;30,38;1,21
2021-01-12;4,04;27,13;32,71;2,38
2021-01-13;3,88;29,21;34,79;2,08
2021-01-14;5,17;27,0;34,54;1,71
2021-01-15;21,29;40,38;72,5;1,92
2021-01-16;6,42;27,92;37,58;2,0
2021-01-17;5,33;28,21;36,21;1,71
2021-01-18;34,91;45,77;98,95;2,5
2021-01-19;19,79;39,0;69,13;2,58
2021-01-20;19,08;41,79;70,67;1,96
2021-01-21;22,13;38,0;71,33;1,75
2021-01-22;3,04;17,63;22,0;1,0
2021-01-23;2,25;12,04;15,04;1,0
2021-01-24;1,38;9,79;11,21;1,0
2021-01-25;4,88;26,63;33,83;1,17
2021-01-26;4,14;21,07;26,93;1,0
2021-01-27;54,13;64,75;147,38;2,3
2021-01-28;47,91;47,48;120,57;3,05
2021-01-29;30,38;36,25;82,38;2,67
2021-01-30;9,21;21,5;35,13;2,13
2021-01-31;1,17;5,5;6,92;1,04
2021-02-01;3,42;21,21;26,21;1,25
2021-02-02;8,05;27,33;39,57;1,95
2021-02-03;12,71;32,46;51,79;1,79
2021-02-04;19,92;29,38;59,46;2,25
2021-02-05;3,58;29,38;34,71;1,63
2021-02-06;2,13;18,58;21,54;1,63
2021-02-07;2,25;16,0;19,08;1,13
2021-02-08;16,29;30,21;54,92;1,75
2021-02-09;6,33;26,25;35,83;1,46
2021-02-10;7,54;23,71;34,92;1,42
2021-02-11;15,63;33,58;57,5;2,17
2021-02-12;29,29;40,83;85,63;2,92
2021-02-13;6,63;17,08;27,13;1,58
2021-02-14;1,38;14,25;16,33;1,5
2021-02-15;16,79;34,42;60,13;1,71
2021-02-16;3,54;17,21;22,46;1,38
2021-02-17;16,5;28,64;53,82;2,18
2021-02-18;12,54;31,75;50,88;1,79
2021-02-19;7,46;30,13;41,29;1,75
2021-02-20;5,0;28,13;35,79;1,63
2021-02-21;1,13;8,71;10,25;1,38
2021-02-22;10,42;38,29;53,79;1,58
2021-02-23;3,58;25,75;31,04;1,33
2021-02-24;7,75;21,58;33,38;1,54
2021-02-25;12,83;28,71;48,25;2,04
2021-02-26;13,25;34,0;53,71;2,0
2021-02-27;4,42;18,75;25,33;2,08
2021-02-28;3,46;16,5;21,71;2,0
2021-03-01;2,79;21,46;25,75;1,83
2021-03-02;2,13;21,63;24,92;1,88
2021-03-03;16,96;32,5;58,21;2,33
2021-03-04;17,24;31,48;57,57;2,24
2021-03-05;14,5;39,13;61,25;2,04
2021-03-06;3,67;23,88;29,54;1,92
2021-03-07;2,42;19,38;22,96;1,79
2021-03-08;9,0;33,88;47,46;1,96
2021-03-09;6,79;32,38;42,83;1,79
2021-03-10;3,75;22,5;28,21;2,13
2021-03-11;9,42;32,42;46,83;2,79
2021-03-12;5,71;33,08;41,67;2,0
2021-03-13;4,42;19,58;26,08;2,21
2021-03-14;1,46;13,08;15,33;2,17
2021-03-15;2,79;19,63;23,88;2,21
2021-03-16;4,71;31,38;38,54;2,33
2021-03-17;7,0;29,25;39,63;2,33
2021-03-18;6,82;23,23;33,5;2,09
2021-03-19;8,08;29,5;41,71;1,96
2021-03-20;3,17;25,92;30,79;2,29
2021-03-21;2,29;20,08;23,5;2,71
2021-03-22;4,71;27,67;34,58;2,17
2021-03-23;6,54;33,42;43,33;2,58
2021-03-24;7,75;30,0;41,75;2,67
2021-03-25;6,0;28,29;37,21;2,21
2021-03-26;4,83;28,38;35,88;2,04
2021-03-27;1,92;16,75;19,46;1,67
2021-03-28;2,74;23,3;27,22;2,48
2021-03-29;13,38;41,29;61,75;3,0
2021-03-30;9,88;42,54;57,67;2,67
2021-03-31;15,38;43,67;67,13;2,67
2021-04-01;5,33;40,33;48,5;2,83
2021-04-02;2,08;26,58;29,83;2,58
2021-04-03;2,29;21,79;25,25;3,83
2021-04-04;1,58;14,71;16,92;2,29
2021-04-05;2,13;15,54;18,83;3,13
2021-04-06;2,79;17,5;21,38;2,29
2021-04-07;2,33;15,75;18,92;1,92
2021-04-08;11,04;30,33;47,17;2,33
2021-04-09;9,5;33,91;48,23;2,64
2021-04-10;5,0;35,92;43,5;2,0
2021-04-11;3,5;19,17;24,54;1,96
2021-04-12;3,38;17,54;22,38;2,13
2021-04-13;12,08;25,58;43,88;2,29
2021-04-14;1,92;22,17;25,21;2,0
2021-04-15;3,75;29,21;34,71;2,17
2021-04-16;2,42;24,29;27,92;2,17
2021-04-17;1,79;13,96;16,63;2,08
2021-04-18;1,67;12,17;14,5;2,38
2021-04-19;9,33;28,92;43,13;2,67
2021-04-20;6,63;32,58;42,5;2,67
2021-04-21;1,71;21,46;23,79;2,0
2021-04-22;6,79;27,08;37,21;2,21
2021-04-23;14,86;34,05;56,45;1,85
2021-04-24;2,83;26,46;30,63;1,58
2021-04-25;1,67;17,42;19,88;1,17
2021-04-26;3,0;36,21;40,38;1,08
2021-04-27;8,79;24,17;37,33;1,08
2021-04-28;1,33;9,92;11,67;1,0
2021-04-29;2,71;20,54;24,54;1,0
2021-04-30;7,79;27,75;39,38;1,0
2021-05-01;1,71;13,21;15,67;1,0
2021-05-02;1,46;12,96;15,08;1,0
2021-05-03;8,04;24,33;36,42;1,29
2021-05-04;7,18;29,5;40,36;1,64
2021-05-05;5,63;24,0;32,46;1,54
2021-05-06;5,71;19,33;27,92;1,04
2021-05-07;9,58;31,17;45,5;1,25
2021-05-08;4,29;20,42;26,79;1,29
2021-05-09;1,67;16,13;18,46;1,0
2021-05-10;7,42;20,71;32,04;1,04
2021-05-11;4,38;19,17;25,75;1,04
2021-05-12;9,88;27,83;43,08;1,58
2021-05-13;2,67;14,38;18,38;1,04
2021-05-14;2,67;15,58;19,63;1,0
2021-05-15;3,25;17,58;22,58;1,17
2021-05-16;2,17;17,33;20,79;1,25
2021-05-17;2,33;7,92;11,08;1,0
2021-05-18;4,75;20,71;27,96;1,04
2021-05-19;2,1;12,48;15,24;1,0
2021-05-20;2,83;16,25;20,13;1,13
2021-05-21;3,33;15,75;20,63;1,0
2021-05-22;1,75;16,0;18,0;1,0
2021-05-23;1,67;17,38;19,63;1,21
2021-05-24;2,13;11,96;15,08;1,04
2021-05-25;1,42;9,58;11,08;1,0
2021-05-26;5,33;17,0;24,92;1,29
2021-05-27;6,33;24,67;33,75;1,5
2021-05-28;6,46;24,88;34,29;1,96
2021-05-29;2,42;24,46;27,96;2,25
2021-05-30;1,42;18,08;19,96;1,63
2021-05-31;3,63;23,79;29,17;1,25
2021-06-01;4,0;37,05;42,95;1,39
2021-06-02;4,67;22,88;29,79;1,0
2021-06-03;2,58;17,54;21,0;1,0
2021-06-04;2,04;18,42;20,92;1,0
2021-06-05;1,63;11,71;13,54;1,0
2021-06-06;1,33;13,04;14,79;1,0
2021-06-07;3,96;21,88;27,46;1,25
2021-06-08;5,13;21,96;29,17;1,54
2021-06-09;4,5;21,17;27,25;1,38
2021-06-10;5,13;26,42;33,63;1,5
2021-06-11;4,21;31,0;36,71;2,25
2021-06-12;1,71;19,58;21,42;2,33
2021-06-13;1,08;20,17;20,96;2,54
2021-06-14;3,42;31,17;35,58;2,88
2021-06-15;2,71;26,29;29,75;1,92
2021-06-16;6,46;38,38;47,67;2,0
2021-06-17;1,7;21,26;22,87;1,0
2021-06-18;3,71;22,04;26,96;1,25
2021-06-19;1,79;19,88;21,83;1,0
2021-06-20;1,63;15,04;16,75;1,04
2021-06-21;4,42;18,29;24,29;1,33
2021-06-22;1,96;13,33;15,38;1,08
2021-06-23;5,21;24,54;32,13;1,54
2021-06-24;2,46;15,13;18,46;3,13
2021-06-25;1,37;14,26;15,21;1,42
2021-06-26;2,25;14,79;17,75;1,0
2021-06-27;1,5;10,5;11,75;1,0
2021-06-28;5,67;19,58;27,38;1,13
2021-06-29;2,17;11,83;13,88;1,0
2021-06-30;1,25;7,38;8,25;1,0
2021-07-01;2,83;13,92;17,46;1,0
2021-07-02;6,96;21,92;31,88;1,08
2021-07-03;2,54;17,38;20,29;1,0
2021-07-04;1,21;14,0;15,13;1,0
2021-07-05;4,96;21,33;28,46;1,13
2021-07-06;1,5;12,18;13,55;1,0
2021-07-07;2,46;18,38;21,21;1,13
2021-07-08;2,42;19,88;22,54;1,33
2021-07-09;3,79;16,21;18,63;1,13
2021-07-10;2,75;16,25;15,83;1,0
2021-07-11;1,0;14,71;9,92;1,0
2021-07-12;3,0;20,83;18,13;1,08
2021-07-13;1,79;14,42;10,75;1,38
2021-07-14;1,71;14,46;10,71;1,54
2021-07-15;1,88;15,96;13,29;1,08
2021-07-16;3,21;18,67;16,63;1,25
2021-07-17;1,33;14,17;8,46;1,0
2021-07-18;1,0;13,04;4,58;1,17
2021-07-19;2,92;32,54;26,38;2,0
2021-07-20;5,73;12,27;21,0;2,38
2021-07-21;7,83;18,17;30,04;2,13
2021-07-22;7,92;24,29;36,29;2,54
2021-07-23;9,79;32,88;47,58;2,67
2021-07-24;5,5;24,59;32,86;2,0
2021-07-25;4,58;15,83;22,67;2,38
2021-07-26;7,5;23,04;34,54;2,79
2021-07-27;9,13;21,38;35,13;2,42
2021-07-28;7,67;18,83;30,67;2,29
2021-07-29;9,42;21,25;35,5;2,5
2021-07-30;9,17;21,58;35,63;2,08
2021-07-31;4,63;10,63;17,5;2,08
2021-08-01;5,17;10,25;18,0;2,25
2021-08-02;9,29;19,92;33,92;2,29
2021-08-03;10,04;18,63;33,75;2,29
2021-08-04;9,79;26,42;41,25;2,17
2021-08-05;9,45;23,9;38,1;1,85
2021-08-06;3,88;18,58;24,58;1,0
2021-08-07;4,13;15,67;21,83;1,0
2021-08-08;3,13;5,38;10,04;1,17
2021-08-09;8,0;26,79;39,13;1,88
2021-08-10;10,21;41,88;57,46;1,96
2021-08-11;12,88;44,13;63,58;1,67
2021-08-12;10,79;34,0;50,5;1,21
2021-08-13;8,54;33,42;46,42;1,5
2021-08-14;5,58;24,5;32,71;1,29
2021-08-15;3,88;12,79;18,63;1,0
2021-08-16;5,25;13,54;21,79;1,0
2021-08-17;4,17;7,33;13,67;1,33
2021-08-18;3,83;8,13;14,17;1,25
2021-08-19;6,54;20,58;30,33;1,21
2021-08-20;6,58;17,33;27,13;1,17
2021-08-21;6,0;12,38;21,38;1,0
2021-08-22;4,63;11,75;18,46;1,17
2021-08-23;6,68;18,77;28,77;1,18
2021-08-24;2,04;15,67;18,79;1,0
2021-08-25;4,58;21,71;28,67;1,21
2021-08-26;2,67;16,04;19,79;1,17
2021-08-27;6,42;20,75;30,13;1,08
2021-08-28;1,0;7,71;9,13;1,0
2021-08-29;1,08;11,21;12,92;1,0
2021-08-30;5,42;29,04;37,13;1,21
2021-08-31;11,04;20,21;37,0;1,5
2021-09-01;4,38;22,71;29,08;1,17
2021-09-02;1,88;20,25;23,0;1,38
2021-09-03;5,55;27,09;35,5;1,36
2021-09-04;2,33;21,13;24,58;1,17
2021-09-05;2,63;16,5;20,38;1,0
2021-09-06;7,08;20,75;31,42;1,13
2021-09-07;8,17;21,13;33,33;1,17
2021-09-08;9,83;25,25;40,25;1,21
2021-09-09;2,04;18,71;21,75;1,0
2021-09-10;6,83;30,58;40,88;1,17
2021-09-11;3,08;20,17;25,25;1,46
2021-09-12;2,83;19,75;24,08;1,04
2021-09-13;13,0;22,92;42,54;1,29
2021-09-14;10,08;20,92;35,96;1,17
2021-09-15;3,96;18,67;24,38;1,04
2021-09-16;3,42;19,88;24,75;1,04
2021-09-17;5,75;25,54;34,08;1,38
2021-09-18;4,13;32,08;38,17;1,25
2021-09-19;2,08;17,33;20,17;1,63
2021-09-20;4,76;26,57;33,67;1,9
2021-09-21;10,04;41,13;56,29;2,04
2021-09-22;10,79;37,5;53,67;1,75
2021-09-23;8,88;39,04;52,54;1,79
2021-09-24;7,0;34,96;45,54;1,58
2021-09-25;3,96;31,33;37,04;1,25
2021-09-26;2,42;21,46;24,75;1,42
2021-09-27;8,29;33,75;46,21;1,79
2021-09-28;10,25;36,21;52,08;1,67
2021-09-29;10,58;24,88;40,46;1,33
2021-09-30;6,71;28,71;38,71;1,5
2021-10-01;13,27;34,32;54,5;1,64
2021-10-02;4,67;23,83;30,92;1,38
2021-10-03;1,63;9,17;11,17;1,0
2021-10-04;6,58;24,67;34,46;1,58
2021-10-05;16,17;30,17;54,67;3,75
2021-10-06;10,67;33,71;49,83;1,92
2021-10-07;7,92;36,92;48,79;2,0
2021-10-08;16,58;37,79;62,92;2,17
2021-10-09;6,04;33,79;42,79;1,63
2021-10-10;1,63;17,5;19,25;1,38
2021-10-11;5,83;32,38;41,08;1,75
2021-10-12;3,63;31,33;36,5;2,13
2021-10-13;6,54;35,67;45,29;2,33
2021-10-14;15,42;39,96;63,33;2,13
2021-10-15;15,58;40,79;64,5;1,92
2021-10-16;6,25;32,58;42,08;1,54
2021-10-17;2,92;30,42;34,67;1,5
2021-10-18;12,71;38,88;58,13;1,58
2021-10-19;15,17;29,0;52,33;1,71
2021-10-20;2,24;16,43;19,67;1,0
2021-10-21;11,29;38,5;55,5;1,5
2021-10-22;14,63;40,08;62,38;1,83
2021-10-23;5,83;30,58;39,5;2,13
2021-10-24;2,71;26,42;30,58;2,0
2021-10-25;10,46;40,42;56,25;2,25
2021-10-26;7,38;39,88;51,21;2,33
2021-10-27;9,13;39,79;53,46;2,29
2021-10-28;11,21;43,17;60,25;2,25
2021-10-29;25,92;46,21;85,58;2,29
2021-10-30;6,08;18,54;27,42;1,25
2021-10-31;7,26;19,39;30,39;1,65
2021-11-01;2,67;19,21;23,17;1,17
2021-11-02;5,71;29,63;38,08;1,75
2021-11-03;6,88;35,96;46,46;2,0
2021-11-04;5,82;29,82;38,45;2,09
2021-11-05;17,54;40,67;67,46;2,63
2021-11-06;6,0;33,04;42,17;3,08
2021-11-07;5,42;27,71;35,79;2,83
2021-11-08;20,79;43,08;74,42;3,75
2021-11-09;7,96;36,79;48,79;3,25
2021-11-10;9,75;37,67;52,29;2,25
2021-11-11;2,5;25,92;29,46;2,0
2021-11-12;17,13;40,25;66,25;2,21
2021-11-13;5,25;26,08;33,88;2,08
2021-11-14;3,25;20,71;25,33;2,42
2021-11-15;31,67;39,08;87,38;2,83
2021-11-16;9,63;31,21;45,83;2,25
2021-11-17;22,92;34,13;69,17;2,83
2021-11-18;22,05;38,55;71,95;2,95
2021-11-19;34,48;48,05;100,62;3,32
2021-11-20;28,88;45,96;89,92;3,75
2021-11-21;11,08;33,5;50,25;2,92
2021-11-22;9,33;31,21;45,46;2,38
2021-11-23;2,67;21,83;25,38;2,0
2021-11-24;6,29;30,08;39,38;2,08
2021-11-25;15,04;43,71;66,58;2,29
2021-11-26;15,63;34,04;57,67;2,33
2021-11-27;4,96;24,79;32,42;2,04
2021-11-28;1,5;11,71;13,42;2,38
2021-11-29;12,92;33,5;52,96;2,67
2021-11-30;38,96;49,0;108,29;3,67
2021-12-01;24,63;43,0;80,38;3,42
2021-12-02;6,13;30,29;39,38;2,08
2021-12-03;32,29;43,43;92,43;2,41
2021-12-04;13,67;29,46;50,08;1,71
2021-12-05;1,33;10,79;12,13;1,0
2021-12-06;19,46;34,04;63,46;1,33
2021-12-07;9,96;35,96;51,08;1,29
2021-12-08;1,67;12,83;14,71;1,0
2021-12-09;3,79;24,04;29,46;1,08
2021-12-10;2,21;18,71;21,96;1,0
2021-12-11;10,42;38,75;54,5;1,25
2021-12-12;9,17;33,38;47,33;1,58
2021-12-13;28,04;36,54;79,21;1,88
2021-12-14;43,58;42,21;108,92;2,29
2021-12-15;50,13;49,13;125,67;2,96
2021-12-16;47,67;44,17;116,63;3,08
2021-12-17;38,5;39,5;98,17;2,33
2021-12-18;23,92;38,92;75,21;2,17
2021-12-19;12,21;31,58;50,38;1,92
2021-12-20;11,38;31,96;49,13;2,17
2021-12-21;32,71;37,52;87,52;1,95
2021-12-22;35,71;42,33;96,63;1,5
2021-12-23;39,25;36,92;96,63;1,54
2021-12-24;35,25;34,79;88,67;1,38
2021-12-25;10,25;24,83;40,42;1,0
2021-12-26;3,29;23,92;28,63;1,0
2021-12-27;7,25;27,29;38,29;1,0
2021-12-28;3,08;19,46;23,88;1,0
2021-12-29;5,71;25,92;34,42;1,0
2021-12-30;12,17;28,04;46,54;1,0
2021-12-31;19,71;30,67;60,67;1,08
2022-01-01;8,83;24,58;37,96;1,0
2022-01-02;6,46;23,25;33,17;1,0
2022-01-03;11,21;27,88;44,88;1,25
2022-01-04;28,92;37,17;81,25;1,5
2022-01-05;8,62;33,86;47,14;1,05
2022-01-06;2,71;22,08;26,0;1,25
2022-01-07;15,92;38,08;61,83;1,96
